graph,s,node_id,k_birth,k_death,persistence,size_birth,size_death
com-dblp,3,37267,36,36,0,1,13
com-dblp,3,37278,36,21,15,1,18
com-dblp,3,37290,36,1,35,1,24
com-dblp,3,37307,36,15,21,1,79
com-dblp,3,37332,36,36,0,1,18
com-dblp,3,37355,36,36,0,1,18
com-dblp,3,37379,36,36,0,1,18
com-dblp,3,37390,36,36,0,1,16
com-dblp,3,37405,36,36,0,1,11
com-dblp,3,37416,36,36,0,1,18
com-dblp,3,37427,36,36,0,1,18
com-dblp,3,37447,36,36,0,1,17
com-dblp,3,37458,36,6,30,1,39
com-dblp,3,37471,36,28,8,1,33
com-dblp,3,37483,36,28,8,1,18
com-dblp,3,37517,36,36,0,1,16
com-dblp,3,37530,36,21,15,1,18
com-dblp,3,37569,36,36,0,1,18
com-dblp,3,37589,36,36,0,1,18
com-dblp,3,37612,36,10,26,1,18
com-dblp,3,37625,36,28,8,1,18
com-dblp,3,37637,36,7,29,1,21
com-dblp,3,37663,36,28,8,1,18
com-dblp,3,37687,36,36,0,1,17
com-dblp,3,37733,36,36,0,1,16
com-dblp,3,37762,36,36,0,1,24
com-dblp,3,37794,36,15,21,1,18
com-dblp,3,37805,36,0,36,1,13
com-dblp,3,37825,36,36,0,1,14
com-dblp,3,37847,36,36,0,1,30
com-dblp,3,37893,36,36,0,1,18
com-dblp,3,37919,36,36,0,1,18
com-dblp,3,37998,36,36,0,1,18
com-dblp,3,38020,36,36,0,1,12
com-dblp,3,38073,36,36,0,1,18
com-dblp,3,38084,36,36,0,1,18
com-dblp,3,38116,36,36,0,1,18
com-dblp,3,38135,36,36,0,1,37
com-dblp,3,38159,36,36,0,1,18
com-dblp,3,38200,36,36,0,1,18
com-dblp,3,38224,36,36,0,1,17
com-dblp,3,38247,36,36,0,1,16
com-dblp,3,38277,36,36,0,1,15
com-dblp,3,38305,36,36,0,1,17
com-dblp,3,38325,36,36,0,1,18
com-dblp,3,38336,36,16,20,1,18
com-dblp,3,38398,36,36,0,1,13
com-dblp,3,38527,36,36,0,1,14
com-dblp,3,38543,36,28,8,1,17
com-dblp,3,38648,36,36,0,1,17
com-dblp,3,38672,36,36,0,1,14
com-dblp,3,38702,36,36,0,1,16
com-dblp,3,38715,36,36,0,1,16
com-dblp,3,38827,36,36,0,1,16
com-dblp,3,38898,36,28,8,1,16
com-dblp,3,38916,36,28,8,1,18
com-dblp,3,39021,36,36,0,1,15
com-dblp,3,39055,36,36,0,1,18
com-dblp,3,39140,36,36,0,1,13
com-dblp,3,39151,36,20,16,1,18
com-dblp,3,39163,36,36,0,1,28
com-dblp,3,39191,36,36,0,1,18
com-dblp,3,39227,36,6,30,1,29
com-dblp,3,39394,36,36,0,1,18
com-dblp,3,39422,36,36,0,1,16
com-dblp,3,39472,36,36,0,1,18
com-dblp,3,39548,36,36,0,1,15
com-dblp,3,39563,36,36,0,1,13
com-dblp,3,39612,36,36,0,1,14
com-dblp,3,39666,36,36,0,1,12
com-dblp,3,39699,36,17,19,1,15
com-dblp,3,39726,36,36,0,1,15
com-dblp,3,39785,36,36,0,1,11
com-dblp,3,39848,36,36,0,1,15
com-dblp,3,39943,36,36,0,1,15
com-dblp,3,39986,36,21,15,1,22
com-dblp,3,40125,36,28,8,1,35
com-dblp,3,40445,36,36,0,1,18
com-dblp,3,40611,36,36,0,1,18
com-dblp,3,40700,36,36,0,1,17
com-dblp,3,41013,36,36,0,1,16
com-dblp,3,41133,36,36,0,1,15
com-dblp,3,42722,36,36,0,1,18
com-dblp,3,42978,36,36,0,1,19
com-dblp,3,45806,33,33,0,1,12
com-dblp,3,48772,28,15,13,1,27
com-dblp,3,48782,28,28,0,1,15
com-dblp,3,48798,28,28,0,1,14
com-dblp,3,48817,28,21,7,1,52
com-dblp,3,48845,28,10,18,1,16
com-dblp,3,48863,28,28,0,1,23
com-dblp,3,48897,28,28,0,1,16
com-dblp,3,48913,28,21,7,1,16
com-dblp,3,48923,28,10,18,1,16
com-dblp,3,48933,28,28,0,1,10
com-dblp,3,48943,28,10,18,1,26
com-dblp,3,48965,28,19,9,1,16
com-dblp,3,48975,28,28,0,1,16
com-dblp,3,48985,28,28,0,1,14
com-dblp,3,48995,28,28,0,1,28
com-dblp,3,49011,28,28,0,1,45
com-dblp,3,49037,28,10,18,1,25
com-dblp,3,49065,28,28,0,1,13
com-dblp,3,49075,28,6,22,1,16
com-dblp,3,49094,28,21,7,1,20
com-dblp,3,49114,28,10,18,1,31
com-dblp,3,49124,28,28,0,1,16
com-dblp,3,49150,28,5,23,1,24
com-dblp,3,49208,28,9,19,1,16
com-dblp,3,49221,28,10,18,1,26
com-dblp,3,49265,28,28,0,1,15
com-dblp,3,49275,28,28,0,1,25
com-dblp,3,49285,28,15,13,1,26
com-dblp,3,49303,28,28,0,1,16
com-dblp,3,49327,28,15,13,1,67
com-dblp,3,49342,28,28,0,1,15
com-dblp,3,49352,28,6,22,1,16
com-dblp,3,49388,28,10,18,1,16
com-dblp,3,49398,28,3,25,1,16
com-dblp,3,49443,28,0,28,1,11
com-dblp,3,49461,28,10,18,1,16
com-dblp,3,49471,28,6,22,1,21
com-dblp,3,49498,28,14,14,1,20
com-dblp,3,49508,28,21,7,1,16
com-dblp,3,49518,28,28,0,1,16
com-dblp,3,49570,28,21,7,1,16
com-dblp,3,49586,28,6,22,1,16
com-dblp,3,49616,28,28,0,1,16
com-dblp,3,49633,28,8,20,1,29
com-dblp,3,49643,28,28,0,1,14
com-dblp,3,49654,28,15,13,1,16
com-dblp,3,49673,28,15,13,1,16
com-dblp,3,49686,28,1,27,1,16
com-dblp,3,49696,28,28,0,1,11
com-dblp,3,49706,28,28,0,1,16
com-dblp,3,49716,28,28,0,1,14
com-dblp,3,49742,28,11,17,1,16
com-dblp,3,49776,28,28,0,1,10
com-dblp,3,49805,28,1,27,1,16
com-dblp,3,49815,28,15,13,1,16
com-dblp,3,49826,28,0,28,1,15
com-dblp,3,49845,28,28,0,1,28
com-dblp,3,49864,28,21,7,1,16
com-dblp,3,49895,28,21,7,1,42
com-dblp,3,49938,28,6,22,1,16
com-dblp,3,49953,28,28,0,1,13
com-dblp,3,50006,28,1,27,1,26
com-dblp,3,50033,28,28,0,1,16
com-dblp,3,50064,28,28,0,1,15
com-dblp,3,50082,28,16,12,1,18
com-dblp,3,50099,28,28,0,1,15
com-dblp,3,50121,28,5,23,1,16
com-dblp,3,50144,28,15,13,1,16
com-dblp,3,50154,28,28,0,1,15
com-dblp,3,50183,28,28,0,1,34
com-dblp,3,50202,28,6,22,1,46
com-dblp,3,50234,28,15,13,1,16
com-dblp,3,50253,28,7,21,1,37
com-dblp,3,50263,28,28,0,1,18
com-dblp,3,50285,28,21,7,1,16
com-dblp,3,50295,28,28,0,1,24
com-dblp,3,50305,28,16,12,1,62
com-dblp,3,50325,28,28,0,1,15
com-dblp,3,50335,28,21,7,1,16
com-dblp,3,50345,28,28,0,1,16
com-dblp,3,50356,28,21,7,1,31
com-dblp,3,50382,28,15,13,1,26
com-dblp,3,50416,28,28,0,1,26
com-dblp,3,50428,28,28,0,1,11
com-dblp,3,50451,28,28,0,1,14
com-dblp,3,50463,28,6,22,1,23
com-dblp,3,50473,28,28,0,1,16
com-dblp,3,50507,28,16,12,1,16
com-dblp,3,50544,28,1,27,1,16
com-dblp,3,50564,28,28,0,1,32
com-dblp,3,50574,28,28,0,1,26
com-dblp,3,50601,28,10,18,1,16
com-dblp,3,50639,28,28,0,1,15
com-dblp,3,50650,28,28,0,1,12
com-dblp,3,50669,28,6,22,1,40
com-dblp,3,50690,28,15,13,1,16
com-dblp,3,50701,28,6,22,1,22
com-dblp,3,50711,28,22,6,1,16
com-dblp,3,50721,28,6,22,1,16
com-dblp,3,50731,28,21,7,1,18
com-dblp,3,50755,28,6,22,1,23
com-dblp,3,50765,28,28,0,1,16
com-dblp,3,50779,28,28,0,1,19
com-dblp,3,50798,28,0,28,1,11
com-dblp,3,50820,28,10,18,1,36
com-dblp,3,50851,28,28,0,1,16
com-dblp,3,50863,28,28,0,1,16
com-dblp,3,50884,28,15,13,1,16
com-dblp,3,50894,28,28,0,1,13
com-dblp,3,50911,28,15,13,1,29
com-dblp,3,50921,28,6,22,1,16
com-dblp,3,50996,28,1,27,1,16
com-dblp,3,51016,28,28,0,1,29
com-dblp,3,51026,28,28,0,1,10
com-dblp,3,51055,28,28,0,1,15
com-dblp,3,51082,28,1,27,1,27
com-dblp,3,51099,28,28,0,1,31
com-dblp,3,51115,28,28,0,1,16
com-dblp,3,51141,28,21,7,1,26
com-dblp,3,51153,28,28,0,1,14
com-dblp,3,51186,28,28,0,1,16
com-dblp,3,51216,28,28,0,1,23
com-dblp,3,51226,28,28,0,1,16
com-dblp,3,51268,28,21,7,1,16
com-dblp,3,51278,28,12,16,1,16
com-dblp,3,51288,28,28,0,1,13
com-dblp,3,51304,28,10,18,1,25
com-dblp,3,51314,28,15,13,1,16
com-dblp,3,51324,28,28,0,1,15
com-dblp,3,51336,28,3,25,1,31
com-dblp,3,51348,28,28,0,1,15
com-dblp,3,51358,28,28,0,1,16
com-dblp,3,51398,28,28,0,1,33
com-dblp,3,51436,28,15,13,1,38
com-dblp,3,51446,28,28,0,1,16
com-dblp,3,51464,28,9,19,1,27
com-dblp,3,51482,28,28,0,1,14
com-dblp,3,51493,28,28,0,1,12
com-dblp,3,51511,28,28,0,1,16
com-dblp,3,51522,28,8,20,1,16
com-dblp,3,51533,28,15,13,1,39
com-dblp,3,51566,28,11,17,1,56
com-dblp,3,51589,28,13,15,1,29
com-dblp,3,51618,28,28,0,1,28
com-dblp,3,51628,28,28,0,1,16
com-dblp,3,51639,28,21,7,1,29
com-dblp,3,51661,28,15,13,1,16
com-dblp,3,51678,28,28,0,1,16
com-dblp,3,51688,28,13,15,1,16
com-dblp,3,51764,28,28,0,1,16
com-dblp,3,51830,28,28,0,1,16
com-dblp,3,51840,28,28,0,1,16
com-dblp,3,51852,28,21,7,1,16
com-dblp,3,51869,28,6,22,1,25
com-dblp,3,51926,28,28,0,1,10
com-dblp,3,51980,28,28,0,1,10
com-dblp,3,51998,28,28,0,1,14
com-dblp,3,52016,28,28,0,1,16
com-dblp,3,52026,28,10,18,1,23
com-dblp,3,52036,28,10,18,1,23
com-dblp,3,52047,28,10,18,1,30
com-dblp,3,52085,28,15,13,1,28
com-dblp,3,52127,28,28,0,1,29
com-dblp,3,52162,28,28,0,1,16
com-dblp,3,52172,28,15,13,1,37
com-dblp,3,52182,28,3,25,1,25
com-dblp,3,52237,28,15,13,1,16
com-dblp,3,52279,28,28,0,1,14
com-dblp,3,52324,28,6,22,1,23
com-dblp,3,52334,28,28,0,1,11
com-dblp,3,52344,28,28,0,1,16
com-dblp,3,52365,28,28,0,1,16
com-dblp,3,52387,28,21,7,1,20
com-dblp,3,52408,28,28,0,1,13
com-dblp,3,52421,28,28,0,1,16
com-dblp,3,52444,28,17,11,1,16
com-dblp,3,52455,28,0,28,1,9
com-dblp,3,52473,28,28,0,1,16
com-dblp,3,52500,28,28,0,1,15
com-dblp,3,52528,28,21,7,1,16
com-dblp,3,52573,28,15,13,1,16
com-dblp,3,52600,28,28,0,1,11
com-dblp,3,52627,28,28,0,1,16
com-dblp,3,52638,28,10,18,1,16
com-dblp,3,52650,28,1,27,1,65
com-dblp,3,52716,28,28,0,1,14
com-dblp,3,52734,28,6,22,1,42
com-dblp,3,52816,28,15,13,1,16
com-dblp,3,52827,28,21,7,1,16
com-dblp,3,52837,28,28,0,1,14
com-dblp,3,52862,28,8,20,1,16
com-dblp,3,52943,28,28,0,1,16
com-dblp,3,52955,28,28,0,1,15
com-dblp,3,52970,28,28,0,1,10
com-dblp,3,52994,28,28,0,1,16
com-dblp,3,53030,28,28,0,1,11
com-dblp,3,53050,28,27,1,1,17
com-dblp,3,53060,28,28,0,1,15
com-dblp,3,53070,28,28,0,1,16
com-dblp,3,53091,28,28,0,1,16
com-dblp,3,53102,28,28,0,1,16
com-dblp,3,53131,28,28,0,1,16
com-dblp,3,53180,28,3,25,1,29
com-dblp,3,53190,28,28,0,1,16
com-dblp,3,53263,28,21,7,1,30
com-dblp,3,53311,28,28,0,1,16
com-dblp,3,53389,28,6,22,1,43
com-dblp,3,53429,28,28,0,1,16
com-dblp,3,53458,28,26,2,1,16
com-dblp,3,53468,28,25,3,1,15
com-dblp,3,53500,28,12,16,1,16
com-dblp,3,53552,28,28,0,1,16
com-dblp,3,53591,28,28,0,1,16
com-dblp,3,53617,28,10,18,1,42
com-dblp,3,53643,28,19,9,1,18
com-dblp,3,53656,28,21,7,1,28
com-dblp,3,53668,28,28,0,1,12
com-dblp,3,53702,28,15,13,1,16
com-dblp,3,53712,28,10,18,1,56
com-dblp,3,53722,28,28,0,1,16
com-dblp,3,53743,28,28,0,1,14
com-dblp,3,53857,28,21,7,1,55
com-dblp,3,53876,28,11,17,1,16
com-dblp,3,53888,28,28,0,1,14
com-dblp,3,53909,28,10,18,1,33
com-dblp,3,53929,28,15,13,1,16
com-dblp,3,53968,28,21,7,1,24
com-dblp,3,54062,28,4,24,1,20
com-dblp,3,54074,28,28,0,1,15
com-dblp,3,54084,28,28,0,1,15
com-dblp,3,54095,28,28,0,1,16
com-dblp,3,54111,28,28,0,1,15
com-dblp,3,54160,28,28,0,1,13
com-dblp,3,54180,28,1,27,1,20
com-dblp,3,54211,28,21,7,1,28
com-dblp,3,54278,28,28,0,1,16
com-dblp,3,54367,28,28,0,1,16
com-dblp,3,54385,28,28,0,1,16
com-dblp,3,54427,28,28,0,1,18
com-dblp,3,54437,28,28,0,1,15
com-dblp,3,54448,28,10,18,1,35
com-dblp,3,54459,28,28,0,1,16
com-dblp,3,54512,28,21,7,1,28
com-dblp,3,54544,28,6,22,1,23
com-dblp,3,54564,28,28,0,1,13
com-dblp,3,54588,28,28,0,1,13
com-dblp,3,54691,28,28,0,1,16
com-dblp,3,54717,28,28,0,1,15
com-dblp,3,54728,28,6,22,1,34
com-dblp,3,54741,28,16,12,1,15
com-dblp,3,54751,28,28,0,1,15
com-dblp,3,54762,28,28,0,1,15
com-dblp,3,54778,28,28,0,1,16
com-dblp,3,54788,28,16,12,1,16
com-dblp,3,54800,28,28,0,1,12
com-dblp,3,54827,28,26,2,1,16
com-dblp,3,54855,28,21,7,1,28
com-dblp,3,54938,28,28,0,1,16
com-dblp,3,54998,28,21,7,1,11
com-dblp,3,55030,28,28,0,1,14
com-dblp,3,55065,28,21,7,1,29
com-dblp,3,55116,28,28,0,1,16
com-dblp,3,55139,28,21,7,1,44
com-dblp,3,55149,28,28,0,1,16
com-dblp,3,55160,28,14,14,1,28
com-dblp,3,55177,28,21,7,1,16
com-dblp,3,55211,28,28,0,1,16
com-dblp,3,55235,28,28,0,1,10
com-dblp,3,55268,28,28,0,1,12
com-dblp,3,55425,28,28,0,1,16
com-dblp,3,55511,28,0,28,1,10
com-dblp,3,55523,28,28,0,1,16
com-dblp,3,55569,28,28,0,1,15
com-dblp,3,55643,28,28,0,1,16
com-dblp,3,55657,28,28,0,1,18
com-dblp,3,55692,28,28,0,1,16
com-dblp,3,55716,28,28,0,1,14
com-dblp,3,55769,28,28,0,1,12
com-dblp,3,55822,28,21,7,1,29
com-dblp,3,55883,28,28,0,1,16
com-dblp,3,56113,28,28,0,1,19
com-dblp,3,56185,28,28,0,1,15
com-dblp,3,56196,28,28,0,1,16
com-dblp,3,56228,28,28,0,1,12
com-dblp,3,56299,28,28,0,1,12
com-dblp,3,56444,28,28,0,1,13
com-dblp,3,56479,28,28,0,1,16
com-dblp,3,56977,28,28,0,1,18
com-dblp,3,57041,28,21,7,1,53
com-dblp,3,57271,28,28,0,1,16
com-dblp,3,57300,28,28,0,1,16
com-dblp,3,57474,28,28,0,1,12
com-dblp,3,57713,28,28,0,1,16
com-dblp,3,58264,28,28,0,1,13
com-dblp,3,58345,28,28,0,1,13
com-dblp,3,61340,28,28,0,1,15
com-dblp,3,67125,23,23,0,1,6
com-dblp,3,69592,21,6,15,1,14
com-dblp,3,69601,21,10,11,1,31
com-dblp,3,69629,21,10,11,1,14
com-dblp,3,69638,21,3,18,1,57
com-dblp,3,69663,21,21,0,1,27
com-dblp,3,69672,21,18,3,1,16
com-dblp,3,69688,21,6,15,1,14
com-dblp,3,69697,21,10,11,1,20
com-dblp,3,69706,21,6,15,1,55
com-dblp,3,69739,21,4,17,1,27
com-dblp,3,69769,21,6,15,1,48
com-dblp,3,69807,21,15,6,1,22
com-dblp,3,69817,21,10,11,1,14
com-dblp,3,69826,21,10,11,1,14
com-dblp,3,69851,21,21,0,1,12
com-dblp,3,69912,21,21,0,1,14
com-dblp,3,69927,21,10,11,1,23
com-dblp,3,69984,21,21,0,1,13
com-dblp,3,70020,21,3,18,1,14
com-dblp,3,70029,21,21,0,1,36
com-dblp,3,70069,21,6,15,1,23
com-dblp,3,70094,21,3,18,1,14
com-dblp,3,70109,21,21,0,1,12
com-dblp,3,70118,21,3,18,1,18
com-dblp,3,70134,21,6,15,1,25
com-dblp,3,70148,21,15,6,1,14
com-dblp,3,70164,21,15,6,1,14
com-dblp,3,70173,21,15,6,1,48
com-dblp,3,70182,21,16,5,1,17
com-dblp,3,70191,21,21,0,1,10
com-dblp,3,70203,21,0,21,1,8
com-dblp,3,70212,21,15,6,1,21
com-dblp,3,70228,21,21,0,1,22
com-dblp,3,70241,21,0,21,1,8
com-dblp,3,70256,21,10,11,1,14
com-dblp,3,70265,21,21,0,1,12
com-dblp,3,70285,21,21,0,1,14
com-dblp,3,70294,21,21,0,1,14
com-dblp,3,70322,21,0,21,1,8
com-dblp,3,70337,21,0,21,1,8
com-dblp,3,70346,21,6,15,1,14
com-dblp,3,70358,21,21,0,1,14
com-dblp,3,70376,21,21,0,1,13
com-dblp,3,70404,21,21,0,1,36
com-dblp,3,70421,21,16,5,1,14
com-dblp,3,70430,21,21,0,1,14
com-dblp,3,70468,21,15,6,1,14
com-dblp,3,70477,21,6,15,1,40
com-dblp,3,70486,21,12,9,1,14
com-dblp,3,70511,21,3,18,1,38
com-dblp,3,70528,21,21,0,1,14
com-dblp,3,70544,21,21,0,1,14
com-dblp,3,70561,21,21,0,1,14
com-dblp,3,70570,21,21,0,1,12
com-dblp,3,70579,21,21,0,1,14
com-dblp,3,70595,21,10,11,1,14
com-dblp,3,70604,21,8,13,1,14
com-dblp,3,70632,21,6,15,1,14
com-dblp,3,70641,21,21,0,1,12
com-dblp,3,70665,21,10,11,1,39
com-dblp,3,70674,21,6,15,1,38
com-dblp,3,70683,21,15,6,1,14
com-dblp,3,70698,21,21,0,1,24
com-dblp,3,70707,21,21,0,1,25
com-dblp,3,70721,21,21,0,1,14
com-dblp,3,70736,21,7,14,1,14
com-dblp,3,70746,21,21,0,1,14
com-dblp,3,70755,21,11,10,1,14
com-dblp,3,70792,21,10,11,1,14
com-dblp,3,70809,21,21,0,1,9
com-dblp,3,70819,21,7,14,1,33
com-dblp,3,70843,21,15,6,1,14
com-dblp,3,70852,21,21,0,1,14
com-dblp,3,70868,21,10,11,1,27
com-dblp,3,70877,21,6,15,1,26
com-dblp,3,70886,21,19,2,1,14
com-dblp,3,70905,21,21,0,1,14
com-dblp,3,70957,21,21,0,1,22
com-dblp,3,70966,21,10,11,1,23
com-dblp,3,70991,21,15,6,1,45
com-dblp,3,71009,21,15,6,1,23
com-dblp,3,71024,21,6,15,1,18
com-dblp,3,71048,21,15,6,1,14
com-dblp,3,71057,21,21,0,1,14
com-dblp,3,71082,21,21,0,1,9
com-dblp,3,71091,21,21,0,1,9
com-dblp,3,71100,21,1,20,1,14
com-dblp,3,71162,21,0,21,1,12
com-dblp,3,71213,21,21,0,1,14
com-dblp,3,71223,21,21,0,1,14
com-dblp,3,71240,21,21,0,1,12
com-dblp,3,71249,21,21,0,1,16
com-dblp,3,71258,21,10,11,1,20
com-dblp,3,71287,21,6,15,1,14
com-dblp,3,71296,21,21,0,1,14
com-dblp,3,71313,21,21,0,1,14
com-dblp,3,71329,21,21,0,1,18
com-dblp,3,71338,21,15,6,1,13
com-dblp,3,71347,21,21,0,1,14
com-dblp,3,71356,21,19,2,1,22
com-dblp,3,71365,21,15,6,1,14
com-dblp,3,71374,21,21,0,1,18
com-dblp,3,71383,21,15,6,1,14
com-dblp,3,71392,21,21,0,1,14
com-dblp,3,71427,21,0,21,1,11
com-dblp,3,71451,21,21,0,1,11
com-dblp,3,71467,21,19,2,1,14
com-dblp,3,71488,21,15,6,1,21
com-dblp,3,71523,21,21,0,1,11
com-dblp,3,71562,21,21,0,1,13
com-dblp,3,71587,21,10,11,1,27
com-dblp,3,71611,21,21,0,1,14
com-dblp,3,71637,21,10,11,1,14
com-dblp,3,71661,21,21,0,1,14
com-dblp,3,71686,21,21,0,1,14
com-dblp,3,71756,21,1,20,1,14
com-dblp,3,71766,21,0,21,1,8
com-dblp,3,71792,21,10,11,1,40
com-dblp,3,71801,21,1,20,1,33
com-dblp,3,71850,21,21,0,1,13
com-dblp,3,71917,21,10,11,1,14
com-dblp,3,71926,21,21,0,1,11
com-dblp,3,71959,21,21,0,1,14
com-dblp,3,71981,21,10,11,1,14
com-dblp,3,72091,21,21,0,1,25
com-dblp,3,72101,21,4,17,1,14
com-dblp,3,72110,21,21,0,1,13
com-dblp,3,72138,21,21,0,1,14
com-dblp,3,72147,21,21,0,1,9
com-dblp,3,72157,21,10,11,1,14
com-dblp,3,72166,21,21,0,1,12
com-dblp,3,72175,21,6,15,1,90
com-dblp,3,72224,21,21,0,1,9
com-dblp,3,72233,21,21,0,1,13
com-dblp,3,72250,21,0,21,1,13
com-dblp,3,72259,21,21,0,1,14
com-dblp,3,72282,21,21,0,1,14
com-dblp,3,72302,21,21,0,1,14
com-dblp,3,72337,21,21,0,1,14
com-dblp,3,72348,21,10,11,1,28
com-dblp,3,72395,21,21,0,1,11
com-dblp,3,72413,21,21,0,1,14
com-dblp,3,72430,21,21,0,1,14
com-dblp,3,72447,21,11,10,1,14
com-dblp,3,72457,21,21,0,1,11
com-dblp,3,72466,21,15,6,1,34
com-dblp,3,72476,21,21,0,1,14
com-dblp,3,72496,21,6,15,1,55
com-dblp,3,72507,21,7,14,1,44
com-dblp,3,72529,21,20,1,1,13
com-dblp,3,72538,21,21,0,1,27
com-dblp,3,72564,21,6,15,1,20
com-dblp,3,72582,21,21,0,1,14
com-dblp,3,72609,21,10,11,1,14
com-dblp,3,72621,21,6,15,1,26
com-dblp,3,72630,21,21,0,1,14
com-dblp,3,72654,21,10,11,1,14
com-dblp,3,72680,21,3,18,1,35
com-dblp,3,72689,21,21,0,1,14
com-dblp,3,72698,21,21,0,1,14
com-dblp,3,72724,21,10,11,1,14
com-dblp,3,72748,21,21,0,1,13
com-dblp,3,72783,21,3,18,1,27
com-dblp,3,72807,21,21,0,1,14
com-dblp,3,72816,21,15,6,1,36
com-dblp,3,72826,21,21,0,1,9
com-dblp,3,72842,21,21,0,1,14
com-dblp,3,72855,21,21,0,1,14
com-dblp,3,72865,21,10,11,1,14
com-dblp,3,72879,21,1,20,1,14
com-dblp,3,72888,21,21,0,1,10
com-dblp,3,72905,21,21,0,1,20
com-dblp,3,72920,21,21,0,1,14
com-dblp,3,72943,21,21,0,1,10
com-dblp,3,72962,21,15,6,1,34
com-dblp,3,72980,21,21,0,1,14
com-dblp,3,73042,21,10,11,1,14
com-dblp,3,73051,21,21,0,1,12
com-dblp,3,73068,21,21,0,1,12
com-dblp,3,73091,21,10,11,1,14
com-dblp,3,73108,21,15,6,1,14
com-dblp,3,73133,21,21,0,1,14
com-dblp,3,73163,21,21,0,1,9
com-dblp,3,73191,21,21,0,1,40
com-dblp,3,73200,21,21,0,1,24
com-dblp,3,73217,21,21,0,1,13
com-dblp,3,73228,21,7,14,1,14
com-dblp,3,73262,21,17,4,1,14
com-dblp,3,73280,21,21,0,1,25
com-dblp,3,73289,21,21,0,1,13
com-dblp,3,73304,21,6,15,1,33
com-dblp,3,73315,21,15,6,1,65
com-dblp,3,73325,21,21,0,1,14
com-dblp,3,73348,21,21,0,1,12
com-dblp,3,73373,21,21,0,1,16
com-dblp,3,73414,21,16,5,1,14
com-dblp,3,73423,21,3,18,1,14
com-dblp,3,73432,21,15,6,1,25
com-dblp,3,73452,21,0,21,1,8
com-dblp,3,73461,21,21,0,1,14
com-dblp,3,73492,21,0,21,1,11
com-dblp,3,73504,21,21,0,1,14
com-dblp,3,73520,21,10,11,1,22
com-dblp,3,73535,21,21,0,1,14
com-dblp,3,73545,21,10,11,1,23
com-dblp,3,73556,21,0,21,1,31
com-dblp,3,73565,21,0,21,1,14
com-dblp,3,73613,21,11,10,1,45
com-dblp,3,73630,21,21,0,1,23
com-dblp,3,73652,21,15,6,1,26
com-dblp,3,73661,21,21,0,1,11
com-dblp,3,73670,21,21,0,1,18
com-dblp,3,73695,21,15,6,1,26
com-dblp,3,73759,21,6,15,1,14
com-dblp,3,73782,21,4,17,1,14
com-dblp,3,73794,21,21,0,1,14
com-dblp,3,73803,21,21,0,1,27
com-dblp,3,73820,21,11,10,1,16
com-dblp,3,73852,21,21,0,1,14
com-dblp,3,73869,21,1,20,1,19
com-dblp,3,73919,21,21,0,1,14
com-dblp,3,73958,21,10,11,1,14
com-dblp,3,73968,21,6,15,1,14
com-dblp,3,74008,21,21,0,1,10
com-dblp,3,74040,21,21,0,1,13
com-dblp,3,74058,21,3,18,1,14
com-dblp,3,74068,21,21,0,1,14
com-dblp,3,74086,21,21,0,1,14
com-dblp,3,74103,21,21,0,1,16
com-dblp,3,74139,21,10,11,1,24
com-dblp,3,74148,21,13,8,1,65
com-dblp,3,74175,21,21,0,1,17
com-dblp,3,74184,21,3,18,1,26
com-dblp,3,74196,21,21,0,1,14
com-dblp,3,74220,21,21,0,1,9
com-dblp,3,74233,21,21,0,1,10
com-dblp,3,74254,21,21,0,1,12
com-dblp,3,74281,21,21,0,1,14
com-dblp,3,74306,21,0,21,1,16
com-dblp,3,74315,21,3,18,1,25
com-dblp,3,74327,21,21,0,1,15
com-dblp,3,74357,21,21,0,1,12
com-dblp,3,74388,21,21,0,1,13
com-dblp,3,74428,21,21,0,1,10
com-dblp,3,74448,21,15,6,1,24
com-dblp,3,74491,21,21,0,1,16
com-dblp,3,74501,21,15,6,1,14
com-dblp,3,74514,21,11,10,1,14
com-dblp,3,74523,21,15,6,1,14
com-dblp,3,74568,21,2,19,1,18
com-dblp,3,74594,21,21,0,1,15
com-dblp,3,74646,21,21,0,1,12
com-dblp,3,74660,21,6,15,1,14
com-dblp,3,74671,21,6,15,1,14
com-dblp,3,74707,21,15,6,1,14
com-dblp,3,74726,21,15,6,1,14
com-dblp,3,74797,21,21,0,1,13
com-dblp,3,74806,21,15,6,1,28
com-dblp,3,74834,21,21,0,1,9
com-dblp,3,74843,21,21,0,1,22
com-dblp,3,74860,21,21,0,1,9
com-dblp,3,74888,21,21,0,1,14
com-dblp,3,74915,21,9,12,1,16
com-dblp,3,74925,21,6,15,1,21
com-dblp,3,74957,21,21,0,1,9
com-dblp,3,74980,21,21,0,1,14
com-dblp,3,75020,21,21,0,1,25
com-dblp,3,75032,21,21,0,1,13
com-dblp,3,75041,21,6,15,1,19
com-dblp,3,75077,21,21,0,1,13
com-dblp,3,75087,21,10,11,1,16
com-dblp,3,75125,21,1,20,1,14
com-dblp,3,75143,21,9,12,1,17
com-dblp,3,75152,21,10,11,1,35
com-dblp,3,75165,21,10,11,1,14
com-dblp,3,75197,21,21,0,1,12
com-dblp,3,75242,21,21,0,1,9
com-dblp,3,75254,21,21,0,1,11
com-dblp,3,75288,21,11,10,1,14
com-dblp,3,75317,21,21,0,1,23
com-dblp,3,75345,21,21,0,1,12
com-dblp,3,75394,21,21,0,1,26
com-dblp,3,75416,21,3,18,1,14
